datum,bedrag,tegenpartij_id,factuurreferentie,bankrekening,kanaal,transactienummer
2016-11-24,60.44,C10150,AB001650,1615,Betalingen onderweg,23425
2016-11-24,5082,C10150,PR004269,1615,Betalingen onderweg,23426
2016-11-24,279.51,C10150,VK002313,1615,Betalingen onderweg,23427
2016-11-24,6098.4,C10158,PR004379,1615,Betalingen onderweg,23428
2016-11-24,58.08,C10158,VK002346,1615,Betalingen onderweg,23429
2016-11-24,477.95,C10170,CU000971,1615,Betalingen onderweg,23430
2016-11-24,1210,C10170,PR004382,1615,Betalingen onderweg,23431
2016-11-24,82.16,C10181,AB001660,1615,Betalingen onderweg,23432
2016-11-24,72.54,C10185,AB001662,1615,Betalingen onderweg,23433
2016-11-24,3218.6,C10185,PR004383,1615,Betalingen onderweg,23434
2016-11-24,60.44,C10186,AB001663,1615,Betalingen onderweg,23435
2016-11-24,4936.8,C10186,PR004384,1615,Betalingen onderweg,23436
2016-11-24,477.95,C10002,CU000937,1615,Betalingen onderweg,23437
2016-11-24,82.16,C10007,AB001575,1615,Betalingen onderweg,23438
2016-11-24,2480.5,C10007,PR004282,1615,Betalingen onderweg,23439
2016-11-24,362.64,C10013,AB001579,1615,Betalingen onderweg,23440
2016-11-24,3581.6,C10013,PR004288,1615,Betalingen onderweg,23441
2016-11-24,689.52,C10013,VK002319,1615,Betalingen onderweg,23442
2016-11-24,5420.8,C10014,PR004289,1615,Betalingen onderweg,23443
2016-11-24,1306.8,C10016,PR004291,1615,Betalingen onderweg,23444
2016-11-24,1028.5,C10018,AB001580,1615,Betalingen onderweg,23445
2016-11-24,1064.8,C10022,PR004190,1615,Betalingen onderweg,23446
2016-11-24,309.76,C10022,VK002321,1615,Betalingen onderweg,23447
2016-11-24,1064.8,C10023,PR004191,1615,Betalingen onderweg,23448
2016-11-24,2516.8,C10024,PR004297,1615,Betalingen onderweg,23449
2016-11-24,477.95,C10025,CU000939,1615,Betalingen onderweg,23450
2016-11-24,1306.8,C10025,PR004298,1615,Betalingen onderweg,23451
2016-11-24,82.28,C10025,VK002352,1615,Betalingen onderweg,23452
2016-11-24,82.16,C10028,AB001585,1615,Betalingen onderweg,23453
2016-11-24,5420.8,C10028,PR004300,1615,Betalingen onderweg,23454
2016-11-24,422.29,C10028,VK002322,1615,Betalingen onderweg,23455
2016-11-24,968,C10033,PR004304,1615,Betalingen onderweg,23456
2016-11-24,1573,C10039,CU000945,1615,Betalingen onderweg,23457
2016-11-24,3630,C10039,PR004310,1615,Betalingen onderweg,23458
2016-11-24,36.24,C10043,AB001590,1615,Betalingen onderweg,23459
2016-11-24,2758.8,C10043,PR004314,1615,Betalingen onderweg,23460
2016-11-24,72.54,C10044,AB001591,1615,Betalingen onderweg,23461
2016-11-24,6243.6,C10044,PR004315,1615,Betalingen onderweg,23462
2016-11-24,4452.8,C10045,PR004316,1615,Betalingen onderweg,23463
2016-11-24,3968.8,C10046,PR004212,1615,Betalingen onderweg,23464
2016-11-24,9244.4,C10050,PR004321,1615,Betalingen onderweg,23465
2016-11-24,72.54,C10056,AB001596,1615,Betalingen onderweg,23466
2016-11-24,2516.8,C10056,PR004325,1615,Betalingen onderweg,23467
2016-11-24,477.95,C10057,CU000951,1615,Betalingen onderweg,23468
2016-11-24,980.1,C10057,PR004326,1615,Betalingen onderweg,23469
2016-11-24,2516.8,C10058,PR004222,1615,Betalingen onderweg,23470
2016-11-24,6503.75,C10058,VK002302,1615,Betalingen onderweg,23471
2016-11-24,72.54,C10062,AB001599,1615,Betalingen onderweg,23472
2016-11-24,780.45,C10062,VK002355,1615,Betalingen onderweg,23473
2016-11-24,199.65,C10066,AB001604,1615,Betalingen onderweg,23474
2016-11-24,72.54,C10067,AB001605,1615,Betalingen onderweg,23475
2016-11-24,4307.6,C10069,PR004333,1615,Betalingen onderweg,23476
2016-11-24,211.75,C10069,VK002356,1615,Betalingen onderweg,23477
2016-11-24,724.06,C10078,VK002305,1615,Betalingen onderweg,23478
2016-11-24,1306.8,C10085,PR004341,1615,Betalingen onderweg,23479
2016-11-24,72.54,C10087,AB001619,1615,Betalingen onderweg,23480
2016-11-24,3388,C10087,PR004343,1615,Betalingen onderweg,23481
2016-11-24,870.47,C10096,AB001622,1615,Betalingen onderweg,23482
2016-11-24,968,C10096,PR004349,1615,Betalingen onderweg,23483
2016-11-24,151.25,C10096,VK002360,1615,Betalingen onderweg,23484
2016-11-24,72.54,C10101,AB001625,1615,Betalingen onderweg,23485
2016-11-24,4065.6,C10101,PR004351,1615,Betalingen onderweg,23486
2016-11-24,635.25,C10101,VK002334,1615,Betalingen onderweg,23487
2016-11-24,123.42,C10110,VK002336,1615,Betalingen onderweg,23488
2016-11-24,72.54,C10116,AB001633,1615,Betalingen onderweg,23489
2016-11-24,1064.8,C10116,PR004253,1615,Betalingen onderweg,23490
2016-11-24,1452,C10119,PR004361,1615,Betalingen onderweg,23491
2016-11-24,60.44,C10122,AB001636,1615,Betalingen onderweg,23492
2016-11-24,2032.8,C10122,PR004362,1615,Betalingen onderweg,23493
2016-11-24,9.68,C10122,VK002364,1615,Betalingen onderweg,23494
2016-11-24,181.32,C10129,AB001637,1615,Betalingen onderweg,23495
2016-11-24,42.35,C10129,AB001638,1615,Betalingen onderweg,23496
2016-11-24,477.95,C10129,CU000969,1615,Betalingen onderweg,23497
2016-11-24,3872,C10134,PR004366,1615,Betalingen onderweg,23498
2016-11-24,8760.4,C10137,PR004368,1615,Betalingen onderweg,23499
2016-11-24,1742.4,C10137,VK002340,1615,Betalingen onderweg,23500
2016-11-24,127.05,C10153,AB001652,1615,Betalingen onderweg,23501
2016-11-24,3581.6,C10155,PR004377,1615,Betalingen onderweg,23502
2016-11-24,2101.77,C10155,VK002345,1615,Betalingen onderweg,23503
2016-11-24,82.16,C10157,AB001654,1615,Betalingen onderweg,23504
2016-11-24,5614.4,C10157,PR004272,1615,Betalingen onderweg,23505
2016-11-24,378.13,C10157,VK002316,1615,Betalingen onderweg,23506
2016-11-24,28.86,C10169,AB001657,1615,Betalingen onderweg,23507
2016-11-24,2371.6,C10169,PR004381,1615,Betalingen onderweg,23508
2016-11-24,62.86,C10180,VK002268,1615,Betalingen onderweg,23509
2016-11-24,28.86,C10183,AB001661,1615,Betalingen onderweg,23510
2016-11-24,5431.69,C10183,VK002221,1615,Betalingen onderweg,23511
2016-11-30,-110626,S50001,BL000049,1615,Betalingen onderweg,23523
2016-11-30,-112542,S50001,BL000050,1615,Betalingen onderweg,23524
2016-11-30,-284.35,S50006,IK000727,1615,Betalingen onderweg,23525
2016-11-30,-1208,S50011,IK000719,1615,Betalingen onderweg,23526
2016-11-30,-253.25,S50012,IG000599,1615,Betalingen onderweg,23527
2016-11-30,-247.26,S50012,IG000601,1615,Betalingen onderweg,23528
2016-11-30,-53445.78,S50014,IK000716,1615,Betalingen onderweg,23529
2016-11-30,-535.81,S50015,IK000725,1615,Betalingen onderweg,23530
2016-11-30,-10016.09,S50024,IG000589,1615,Betalingen onderweg,23531
2016-11-30,-16521.44,S50024,IG000600,1615,Betalingen onderweg,23532
2016-11-30,-1574.21,S50026,IK000721,1615,Betalingen onderweg,23533
2016-11-30,-1428.99,S50033,IK000717,1615,Betalingen onderweg,23534
2016-11-30,-1582.27,S50033,IK000718,1615,Betalingen onderweg,23535
2016-11-30,-121,S50034,IG000586,1615,Betalingen onderweg,23536
2016-11-30,-887.92,S50035,IK000722,1615,Betalingen onderweg,23537
2016-11-30,-510.38,S50500,IK000723,1615,Betalingen onderweg,23538
2016-11-30,-470.46,S54994,IK000726,1615,Betalingen onderweg,23539
2016-11-30,-4318.09,S58231,IK000720,1615,Betalingen onderweg,23540
2016-11-30,232.32,C10005,VK002419,1615,Betalingen onderweg,23541
2016-11-30,1306.8,C10009,PR004389,1615,Betalingen onderweg,23542
2016-11-30,2032.8,C10026,PR004404,1615,Betalingen onderweg,23543
2016-11-30,1822.26,C10026,VK002398,1615,Betalingen onderweg,23544
2016-11-30,2420,C10027,PR004405,1615,Betalingen onderweg,23545
2016-11-30,2516.8,C10035,PR004306,1615,Betalingen onderweg,23546
2016-11-30,1210,C10036,PR004307,1615,Betalingen onderweg,23547
2016-11-30,96.8,C10036,VK002374,1615,Betalingen onderweg,23548
2016-11-30,3872,C10040,PR004414,1615,Betalingen onderweg,23549
2016-11-30,1095.05,C10041,CU000946,1615,Betalingen onderweg,23550
2016-11-30,4840,C10041,PR004312,1615,Betalingen onderweg,23551
2016-11-30,1095.05,C10051,CU000949,1615,Betalingen onderweg,23552
2016-11-30,1210,C10051,PR004322,1615,Betalingen onderweg,23553
2016-11-30,4936.8,C10054,PR004324,1615,Betalingen onderweg,23554
2016-11-30,2129.6,C10059,PR004431,1615,Betalingen onderweg,23555
2016-11-30,148.23,C10059,VK002428,1615,Betalingen onderweg,23556
2016-11-30,4985.2,C10064,PR004433,1615,Betalingen onderweg,23557
2016-11-30,3726.8,C10068,PR004434,1615,Betalingen onderweg,23558
2016-11-30,1210,C10070,PR004436,1615,Betalingen onderweg,23559
2016-11-30,1452,C10072,PR004437,1615,Betalingen onderweg,23560
2016-11-30,191.18,C10072,VK002402,1615,Betalingen onderweg,23561
2016-11-30,1452,C10073,PR004438,1615,Betalingen onderweg,23562
2016-11-30,188.76,C10080,VK002403,1615,Betalingen onderweg,23563
2016-11-30,2662,C10082,PR004339,1615,Betalingen onderweg,23564
2016-11-30,901.45,C10082,VK002383,1615,Betalingen onderweg,23565
2016-11-30,7114.8,C10090,PR004447,1615,Betalingen onderweg,23566
2016-11-30,5517.6,C10093,PR004449,1615,Betalingen onderweg,23567
2016-11-30,5272.58,C10093,VK002435,1615,Betalingen onderweg,23568
2016-11-30,2662,C10100,PR004452,1615,Betalingen onderweg,23569
2016-11-30,1064.8,C10111,PR004456,1615,Betalingen onderweg,23570
2016-11-30,358.16,C10111,VK002440,1615,Betalingen onderweg,23571
2016-11-30,3678.4,C10115,PR004459,1615,Betalingen onderweg,23572
2016-11-30,8324.8,C10124,PR004463,1615,Betalingen onderweg,23573
2016-11-30,29.04,C10124,VK002412,1615,Betalingen onderweg,23574
2016-11-30,4404.4,C10133,VK002446,1615,Betalingen onderweg,23575
2016-11-30,4791.6,C10136,PR004467,1615,Betalingen onderweg,23576
2016-11-30,2516.8,C10139,PR004469,1615,Betalingen onderweg,23577
2016-11-30,798.6,C10140,PR004371,1615,Betalingen onderweg,23578
2016-11-30,542.08,C10140,VK002389,1615,Betalingen onderweg,23579
2016-11-30,2420,C10148,PR004474,1615,Betalingen onderweg,23580
2016-11-30,2032.8,C10150,PR004376,1615,Betalingen onderweg,23581
2016-11-30,1452,C10158,PR004479,1615,Betalingen onderweg,23582
2016-11-30,73.94,C10158,VK002413,1615,Betalingen onderweg,23583
2016-11-30,43.56,C10167,VK002461,1615,Betalingen onderweg,23584
2016-11-30,2371.6,C10170,PR004481,1615,Betalingen onderweg,23585
2016-11-30,1306.8,C10185,PR004482,1615,Betalingen onderweg,23586
2016-11-30,6376.7,C10186,PR004483,1615,Betalingen onderweg,23587
2016-11-30,785.9,C10002,VK002393,1615,Betalingen onderweg,23588
2016-11-30,1306.8,C10007,PR004387,1615,Betalingen onderweg,23589
2016-11-30,4598,C10007,VK002420,1615,Betalingen onderweg,23590
2016-11-30,3388,C10013,PR004392,1615,Betalingen onderweg,23591
2016-11-30,156.09,C10013,VK002421,1615,Betalingen onderweg,23592
2016-11-30,5856.4,C10014,PR004393,1615,Betalingen onderweg,23593
2016-11-30,4566.54,C10014,VK002395,1615,Betalingen onderweg,23594
2016-11-30,4114,C10016,PR004395,1615,Betalingen onderweg,23595
2016-11-30,185.13,C10016,VK002397,1615,Betalingen onderweg,23596
2016-11-30,4343.9,C10018,PR004397,1615,Betalingen onderweg,23597
2016-11-30,477.95,C10022,CU000938,1615,Betalingen onderweg,23598
2016-11-30,2420,C10022,PR004295,1615,Betalingen onderweg,23599
2016-11-30,3968.8,C10023,PR004296,1615,Betalingen onderweg,23600
2016-11-30,3000.8,C10024,PR004402,1615,Betalingen onderweg,23601
2016-11-30,968,C10025,PR004403,1615,Betalingen onderweg,23602
2016-11-30,7695.6,C10028,PR004406,1615,Betalingen onderweg,23603
2016-11-30,3339.6,C10033,PR004409,1615,Betalingen onderweg,23604
2016-11-30,4791.6,C10039,PR004413,1615,Betalingen onderweg,23605
2016-11-30,919.54,C10039,VK002378,1615,Betalingen onderweg,23606
2016-11-30,3484.8,C10043,PR004417,1615,Betalingen onderweg,23607
2016-11-30,899.03,C10043,VK002424,1615,Betalingen onderweg,23608
2016-11-30,41.93,C10044,VK002425,1615,Betalingen onderweg,23609
2016-11-30,2371.6,C10045,PR004418,1615,Betalingen onderweg,23610
2016-11-30,60.5,C10045,VK002379,1615,Betalingen onderweg,23611
2016-11-30,1306.8,C10046,PR004317,1615,Betalingen onderweg,23612
2016-11-30,169.4,C10046,VK002399,1615,Betalingen onderweg,23613
2016-11-30,9486.4,C10050,PR004423,1615,Betalingen onderweg,23614
2016-11-30,496.1,C10050,VK002426,1615,Betalingen onderweg,23615
2016-11-30,2274.8,C10055,PR004427,1615,Betalingen onderweg,23616
2016-11-30,4791.6,C10056,PR004428,1615,Betalingen onderweg,23617
2016-11-30,2734.6,C10057,PR004429,1615,Betalingen onderweg,23618
2016-11-30,633.44,C10057,VK002401,1615,Betalingen onderweg,23619
2016-11-30,3968.8,C10058,PR004327,1615,Betalingen onderweg,23620
2016-11-30,974.05,C10067,VK002382,1615,Betalingen onderweg,23621
2016-11-30,3242.8,C10069,PR004435,1615,Betalingen onderweg,23622
2016-11-30,29.04,C10069,VK002430,1615,Betalingen onderweg,23623
2016-11-30,1095.05,C10078,CU000959,1615,Betalingen onderweg,23624
2016-11-30,1064.8,C10085,PR004443,1615,Betalingen onderweg,23625
2016-11-30,982.52,C10087,VK002433,1615,Betalingen onderweg,23626
2016-11-30,3085.5,C10096,PR004451,1615,Betalingen onderweg,23627
2016-11-30,2274.8,C10101,PR004453,1615,Betalingen onderweg,23628
2016-11-30,302.5,C10101,VK002407,1615,Betalingen onderweg,23629
2016-11-30,2178,C10116,PR004359,1615,Betalingen onderweg,23630
2016-11-30,4356,C10119,PR004461,1615,Betalingen onderweg,23631
2016-11-30,2758.8,C10122,PR004462,1615,Betalingen onderweg,23632
2016-11-30,75.02,C10122,VK002410,1615,Betalingen onderweg,23633
2016-11-30,3630,C10134,PR004466,1615,Betalingen onderweg,23634
2016-11-30,5953.2,C10137,PR004468,1615,Betalingen onderweg,23635
2016-11-30,1095.05,C10142,CU000970,1615,Betalingen onderweg,23636
2016-11-30,279.51,C10142,VK002342,1615,Betalingen onderweg,23637
2016-11-30,5614.4,C10153,PR004476,1615,Betalingen onderweg,23638
2016-11-30,5324,C10155,PR004477,1615,Betalingen onderweg,23639
2016-11-30,399.3,C10155,VK002453,1615,Betalingen onderweg,23640
2016-11-30,5517.6,C10157,PR004378,1615,Betalingen onderweg,23641
2016-11-30,5033.6,C10169,PR004480,1615,Betalingen onderweg,23642
2016-11-30,3018.95,C10169,VK002463,1615,Betalingen onderweg,23643
2016-12-15,-355,S50003,IK000730,1615,Betalingen onderweg,24236
2016-12-15,-365.15,S50021,IK000729,1615,Betalingen onderweg,24237
2016-12-15,-6715.5,S50024,IG000605,1615,Betalingen onderweg,24238
2016-12-15,-968.48,S50028,IG000591,1615,Betalingen onderweg,24239
2016-12-15,-1883.24,S50028,IG000595,1615,Betalingen onderweg,24240
2016-12-15,-1448.37,S50029,IG000596,1615,Betalingen onderweg,24241
2016-12-15,-3708.41,S50029,IG000597,1615,Betalingen onderweg,24242
2016-12-15,-235.95,S50030,IG000592,1615,Betalingen onderweg,24243
2016-12-15,-612.87,S50030,IG000593,1615,Betalingen onderweg,24244
2016-12-15,-470.99,S50030,IG000604,1615,Betalingen onderweg,24245
2016-12-15,-6188.7,S50031,IG000588,1615,Betalingen onderweg,24246
2016-12-15,-90.75,S50031,IG000590,1615,Betalingen onderweg,24247
2016-12-15,-5018.1,S50031,IG000603,1615,Betalingen onderweg,24248
2016-12-15,-1476.2,S50032,IG000594,1615,Betalingen onderweg,24249
2016-12-15,-121,S50034,IG000587,1615,Betalingen onderweg,24250
2016-12-15,-11410.3,S50034,IG000598,1615,Betalingen onderweg,24251
2016-12-15,-6438.65,S50034,IG000602,1615,Betalingen onderweg,24252
2016-12-15,-164.08,S50037,IK000733,1615,Betalingen onderweg,24253
2016-12-15,-1961.41,S50039,IK000724,1615,Betalingen onderweg,24254
2016-12-15,-936.96,S52412,IK000731,1615,Betalingen onderweg,24255
2016-12-15,-751.4,S58981,IK000728,1615,Betalingen onderweg,24256
2016-12-15,112.41,C10005,AB001664,1615,Betalingen onderweg,24257
2016-12-15,1155.55,C10005,CU000973,1615,Betalingen onderweg,24258
2016-12-15,5082,C10005,PR004485,1615,Betalingen onderweg,24259
2016-12-15,9.62,C10009,AB001666,1615,Betalingen onderweg,24260
2016-12-15,1064.8,C10009,PR004489,1615,Betalingen onderweg,24261
2016-12-15,477.95,C10026,CU000982,1615,Betalingen onderweg,24262
2016-12-15,2758.8,C10026,PR004505,1615,Betalingen onderweg,24263
2016-12-15,72.54,C10027,AB001674,1615,Betalingen onderweg,24264
2016-12-15,115.43,C10027,AB001675,1615,Betalingen onderweg,24265
2016-12-15,477.95,C10027,CU000983,1615,Betalingen onderweg,24266
2016-12-15,1306.8,C10027,PR004506,1615,Betalingen onderweg,24267
2016-12-15,4446.75,C10027,VK002496,1615,Betalingen onderweg,24268
2016-12-15,2032.8,C10035,PR004411,1615,Betalingen onderweg,24269
2016-12-15,77.86,C10035,VK002452,1615,Betalingen onderweg,24270
2016-12-15,72.54,C10036,AB001680,1615,Betalingen onderweg,24271
2016-12-15,4936.8,C10036,PR004412,1615,Betalingen onderweg,24272
2016-12-15,1433.85,C10037,CU000992,1615,Betalingen onderweg,24273
2016-12-15,3484.8,C10037,PR004514,1615,Betalingen onderweg,24274
2016-12-15,1669.8,C10040,CU000994,1615,Betalingen onderweg,24275
2016-12-15,2662,C10040,PR004517,1615,Betalingen onderweg,24276
2016-12-15,1155.55,C10040,VK002487,1615,Betalingen onderweg,24277
2016-12-15,72.54,C10041,AB001681,1615,Betalingen onderweg,24278
2016-12-15,3581.6,C10041,PR004415,1615,Betalingen onderweg,24279
2016-12-15,3605.8,C10051,PR004424,1615,Betalingen onderweg,24280
2016-12-15,36.24,C10054,AB001688,1615,Betalingen onderweg,24281
2016-12-15,5118.3,C10054,PR004426,1615,Betalingen onderweg,24282
2016-12-15,1067.22,C10054,VK002381,1615,Betalingen onderweg,24283
2016-12-15,2044.9,C10059,CU001005,1615,Betalingen onderweg,24284
2016-12-15,1452,C10059,PR004535,1615,Betalingen onderweg,24285
2016-12-15,72.54,C10064,AB001693,1615,Betalingen onderweg,24286
2016-12-15,1306.8,C10064,PR004537,1615,Betalingen onderweg,24287
2016-12-15,60.44,C10065,AB001694,1615,Betalingen onderweg,24288
2016-12-15,60.44,C10065,AB001695,1615,Betalingen onderweg,24289
2016-12-15,36.24,C10068,AB001697,1615,Betalingen onderweg,24290
2016-12-15,968,C10068,PR004538,1615,Betalingen onderweg,24291
2016-12-15,477.95,C10070,CU001009,1615,Betalingen onderweg,24292
2016-12-15,3823.6,C10070,PR004540,1615,Betalingen onderweg,24293
2016-12-15,302.5,C10070,VK002462,1615,Betalingen onderweg,24294
2016-12-15,72.54,C10071,AB001698,1615,Betalingen onderweg,24295
2016-12-15,955.9,C10071,CU001010,1615,Betalingen onderweg,24296
2016-12-15,477.95,C10072,CU001011,1615,Betalingen onderweg,24297
2016-12-15,72.54,C10073,AB001699,1615,Betalingen onderweg,24298
2016-12-15,477.95,C10073,CU001012,1615,Betalingen onderweg,24299
2016-12-15,477.95,C10075,CU001014,1615,Betalingen onderweg,24300
2016-12-15,42.35,C10080,AB001702,1615,Betalingen onderweg,24301
2016-12-15,2347.4,C10080,CU001016,1615,Betalingen onderweg,24302
2016-12-15,103.33,C10081,VK002488,1615,Betalingen onderweg,24303
2016-12-15,3339.6,C10082,PR004441,1615,Betalingen onderweg,24304
2016-12-15,217.62,C10090,AB001710,1615,Betalingen onderweg,24305
2016-12-15,2516.8,C10090,PR004548,1615,Betalingen onderweg,24306
2016-12-15,8082.8,C10093,PR004550,1615,Betalingen onderweg,24307
2016-12-15,127.05,C10095,AB001712,1615,Betalingen onderweg,24308
2016-12-15,870.47,C10100,AB001716,1615,Betalingen onderweg,24309
2016-12-15,2758.8,C10100,PR004553,1615,Betalingen onderweg,24310
2016-12-15,1095.05,C10104,CU001019,1615,Betalingen onderweg,24311
2016-12-15,3726.8,C10104,PR004555,1615,Betalingen onderweg,24312
2016-12-15,1936,C10111,PR004558,1615,Betalingen onderweg,24313
2016-12-15,2420,C10115,PR004560,1615,Betalingen onderweg,24314
2016-12-15,5033.6,C10124,PR004564,1615,Betalingen onderweg,24315
2016-12-15,72.54,C10136,AB001738,1615,Betalingen onderweg,24316
2016-12-15,1669.8,C10136,CU001027,1615,Betalingen onderweg,24317
2016-12-15,4791.6,C10136,PR004568,1615,Betalingen onderweg,24318
2016-12-15,72.54,C10139,AB001739,1615,Betalingen onderweg,24319
2016-12-15,6509.8,C10139,PR004571,1615,Betalingen onderweg,24320
2016-12-15,1542.75,C10170,VK002502,1615,Betalingen onderweg,24321
2016-12-15,82.16,C10181,AB001757,1615,Betalingen onderweg,24322
2016-12-15,1144.66,C10181,VK002503,1615,Betalingen onderweg,24323
2016-12-15,72.54,C10185,AB001758,1615,Betalingen onderweg,24324
2016-12-15,8276.4,C10185,PR004585,1615,Betalingen onderweg,24325
2016-12-15,773.19,C10185,VK002479,1615,Betalingen onderweg,24326
2016-12-15,60.44,C10186,AB001759,1615,Betalingen onderweg,24327
2016-12-15,9413.8,C10186,PR004586,1615,Betalingen onderweg,24328
2016-12-15,2564.78,C10186,VK002480,1615,Betalingen onderweg,24329
2016-12-15,5275.6,C10014,PR004494,1615,Betalingen onderweg,24330
2016-12-15,968,C10016,PR004496,1615,Betalingen onderweg,24331
2016-12-15,1028.5,C10018,AB001669,1615,Betalingen onderweg,24332
2016-12-15,5541.8,C10018,PR004498,1615,Betalingen onderweg,24333
2016-12-15,1548.8,C10022,PR004400,1615,Betalingen onderweg,24334
2016-12-15,5178.8,C10023,PR004401,1615,Betalingen onderweg,24335
2016-12-15,870.47,C10024,AB001673,1615,Betalingen onderweg,24336
2016-12-15,1095.05,C10024,CU000981,1615,Betalingen onderweg,24337
2016-12-15,4356,C10024,PR004503,1615,Betalingen onderweg,24338
2016-12-15,2678.94,C10024,VK002484,1615,Betalingen onderweg,24339
2016-12-15,2371.6,C10025,PR004504,1615,Betalingen onderweg,24340
2016-12-15,52.03,C10025,VK002485,1615,Betalingen onderweg,24341
2016-12-15,82.16,C10028,AB001676,1615,Betalingen onderweg,24342
2016-12-15,477.95,C10028,CU000984,1615,Betalingen onderweg,24343
2016-12-15,1064.8,C10028,PR004507,1615,Betalingen onderweg,24344
2016-12-15,1155.55,C10033,CU000988,1615,Betalingen onderweg,24345
2016-12-15,1095.05,C10039,CU000993,1615,Betalingen onderweg,24346
2016-12-15,968,C10039,PR004516,1615,Betalingen onderweg,24347
2016-12-15,36.24,C10043,AB001682,1615,Betalingen onderweg,24348
2016-12-15,3617.9,C10043,CU000997,1615,Betalingen onderweg,24349
2016-12-15,3388,C10043,PR004520,1615,Betalingen onderweg,24350
2016-12-15,72.54,C10044,AB001683,1615,Betalingen onderweg,24351
2016-12-15,3968.8,C10044,PR004521,1615,Betalingen onderweg,24352
2016-12-15,5130.4,C10045,PR004522,1615,Betalingen onderweg,24353
2016-12-15,221.43,C10045,VK002456,1615,Betalingen onderweg,24354
2016-12-15,6776,C10046,PR004419,1615,Betalingen onderweg,24355
2016-12-15,6001.6,C10050,PR004527,1615,Betalingen onderweg,24356
2016-12-15,3412.2,C10055,PR004531,1615,Betalingen onderweg,24357
2016-12-15,72.54,C10056,AB001689,1615,Betalingen onderweg,24358
2016-12-15,1560.9,C10056,CU001003,1615,Betalingen onderweg,24359
2016-12-15,653.4,C10056,PR004532,1615,Betalingen onderweg,24360
2016-12-15,1471.42,C10056,VK002498,1615,Betalingen onderweg,24361
2016-12-15,2516.8,C10057,PR004533,1615,Betalingen onderweg,24362
2016-12-15,2516.8,C10058,PR004430,1615,Betalingen onderweg,24363
2016-12-15,72.54,C10062,AB001691,1615,Betalingen onderweg,24364
2016-12-15,1155.55,C10062,CU001007,1615,Betalingen onderweg,24365
2016-12-15,72.54,C10067,AB001696,1615,Betalingen onderweg,24366
2016-12-15,477.95,C10069,CU001008,1615,Betalingen onderweg,24367
2016-12-15,7308.4,C10069,PR004539,1615,Betalingen onderweg,24368
2016-12-15,28.86,C10085,AB001706,1615,Betalingen onderweg,24369
2016-12-15,1082.95,C10085,CU001017,1615,Betalingen onderweg,24370
2016-12-15,3968.8,C10085,PR004545,1615,Betalingen onderweg,24371
2016-12-15,6921.08,C10085,VK002466,1615,Betalingen onderweg,24372
2016-12-15,72.54,C10087,AB001708,1615,Betalingen onderweg,24373
2016-12-15,72.54,C10096,AB001713,1615,Betalingen onderweg,24374
2016-12-15,6630.8,C10096,PR004552,1615,Betalingen onderweg,24375
2016-12-15,72.54,C10101,AB001717,1615,Betalingen onderweg,24376
2016-12-15,968,C10101,PR004554,1615,Betalingen onderweg,24377
2016-12-15,477.95,C10110,CU001022,1615,Betalingen onderweg,24378
2016-12-15,2604.23,C10110,VK002490,1615,Betalingen onderweg,24379
2016-12-15,72.54,C10116,AB001728,1615,Betalingen onderweg,24380
2016-12-15,2758.8,C10116,PR004460,1615,Betalingen onderweg,24381
2016-12-15,3959.12,C10116,VK002474,1615,Betalingen onderweg,24382
2016-12-15,2516.8,C10119,PR004562,1615,Betalingen onderweg,24383
2016-12-15,303.56,C10119,VK002475,1615,Betalingen onderweg,24384
2016-12-15,1089,C10120,VK002441,1615,Betalingen onderweg,24385
2016-12-15,60.44,C10122,AB001731,1615,Betalingen onderweg,24386
2016-12-15,1331,C10122,CU001023,1615,Betalingen onderweg,24387
2016-12-15,1306.8,C10122,PR004563,1615,Betalingen onderweg,24388
2016-12-15,115.43,C10129,AB001732,1615,Betalingen onderweg,24389
2016-12-15,42.35,C10129,AB001733,1615,Betalingen onderweg,24390
2016-12-15,1191.85,C10129,CU001025,1615,Betalingen onderweg,24391
2016-12-15,920.18,C10129,VK002491,1615,Betalingen onderweg,24392
2016-12-15,1210,C10134,PR004567,1615,Betalingen onderweg,24393
2016-12-15,2516.8,C10137,PR004569,1615,Betalingen onderweg,24394
2016-12-15,246.84,C10137,VK002476,1615,Betalingen onderweg,24395
2016-12-15,453.75,C10137,VK002501,1615,Betalingen onderweg,24396
2016-12-15,120.88,C10142,AB001741,1615,Betalingen onderweg,24397
2016-12-15,1694,C10153,PR004578,1615,Betalingen onderweg,24398
2016-12-15,968,C10155,PR004579,1615,Betalingen onderweg,24399
2016-12-15,82.16,C10157,AB001752,1615,Betalingen onderweg,24400
2016-12-15,1210,C10157,PR004478,1615,Betalingen onderweg,24401
2016-12-15,2274.8,C10169,PR004583,1615,Betalingen onderweg,24402
2016-12-15,792,C21823,VK002417,1615,Betalingen onderweg,24403
2016-12-30,-126817,S50001,BL000051,1615,Betalingen onderweg,24415
2016-12-30,-128359,S50001,BL000052,1615,Betalingen onderweg,24416
2016-12-30,-3638.47,S50002,IK000739,1615,Betalingen onderweg,24417
2016-12-30,-1131.98,S50012,IG000607,1615,Betalingen onderweg,24418
2016-12-30,-460.25,S50012,IG000620,1615,Betalingen onderweg,24419
2016-12-30,-53445.78,S50014,IK000736,1615,Betalingen onderweg,24420
2016-12-30,-296.45,S50016,IG000619,1615,Betalingen onderweg,24421
